"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends","absdistance"
7542,13,"Male","in a relationship",1,1,1,76,2013-02-08,"2013-10-07",7,7,5.31227511426332,3,76,0
7543,16,"Male","single",5,6,6,57,2013-03-10,"2013-10-07",6,3,1.26997629563535,1,73,1
7544,22,"Female","in a relationship",1,1,1,359,2013-04-09,"2013-10-07",13,14,15.958949370931,6,59,0
7545,19,"Male","in a relationship",1,2,2,276,2013-04-09,"2013-10-07",12,9,11.6046552882344,9,61,1
7546,20,"Male","single",2,3,6,311,2011-11-16,"2013-10-07",17,4,7.16894679451512,4,232,1
7547,16,"Male","single",2,2,2,74,2013-04-09,"2013-10-07",7,4,5.39922625931242,1,60,0
7548,24,"Female","in a relationship",6,6,5,266,2013-03-10,"2013-10-07",14,16,7.5435670749711,5,69,0
7549,46,"Female","single",2,2,2,365,2013-03-10,"2013-10-07",15,9,16.7603759297862,3,68,0
7550,43,"Female","single",1,2,5,107,2013-05-07,"2013-10-05",8,5,3.58936963323924,4,54,1
7551,19,"Male","in a relationship",3,4,5,167,2013-03-10,"2013-10-07",10,8,3.34506798404131,7,67,1
7552,29,"Female","in a relationship",6,6,5,305,2013-03-10,"2013-10-07",9,3,19.8050533033493,6,68,0
7553,28,"Male","single",3,3,3,282,2013-05-09,"2013-10-07",16,17,8.52222446303304,7,53,0
7554,25,"Female","single",2,2,1,102,2013-03-10,"2013-10-07",6,5,6.55271119825024,3,66,0
7555,41,"Male","married",2,2,1,117,2013-04-09,"2013-10-07",4,10,13.1461265164499,5,62,0
7556,21,"Male","in a relationship",3,3,2,212,2012-11-10,"2013-10-07",15,18,4.32475995266758,6,108,0
7557,23,"Female","in a relationship",6,6,5,113,2013-03-09,"2013-10-06",6,7,5.62960638053447,3,67,0
7558,47,"Male","single",4,5,1,291,2013-05-09,"2013-10-07",11,12,8.59663275532608,6,50,1
7559,26,"Male","single",1,2,4,1264,2013-10-05,"2013-10-07",22,17,8.15723318356964,46,52,1
7560,19,"Male","single",3,3,3,384,2010-05-25,"2013-10-07",22,16,8.90274617152301,5,408,0
7561,21,"Female","in a relationship",5,6,6,389,2010-03-26,"2013-10-07",18,13,9.22330656940029,5,433,1
7562,20,"Male","single",2,2,3,255,2010-07-23,"2013-10-06",12,9,13.7237507157421,2,388,0
7563,22,"Female","single",5,5,1,415,2012-10-11,"2013-10-07",15,8,19.735072016235,4,121,0
7564,37,"Female","single",6,6,6,110,2013-03-09,"2013-10-06",7,3,3.35211648295871,5,70,0
7565,17,"Male","in a relationship",3,4,2,242,2013-05-09,"2013-10-07",12,8,8.37514409108682,9,53,1
7566,21,"Female","in a relationship",4,4,4,74,2013-04-09,"2013-10-07",4,3,4.74479054469158,2,59,0
7567,23,"Female","married",4,5,6,179,2013-04-09,"2013-10-07",11,16,4.23794070866652,7,61,1
7568,20,"Female","single",6,6,6,80,2013-02-08,"2013-10-07",7,7,0.945618012920022,1,75,0
7569,16,"Female","single",1,1,3,134,2013-04-08,"2013-10-06",9,12,8.89374907591905,2,60,0
7570,50,"Female","married",3,3,3,177,2013-05-09,"2013-10-07",9,2,8.27015427203471,7,54,0
7571,18,"Male","single",3,3,1,159,2012-10-10,"2013-10-06",11,7,6.71199571411312,3,117,0
7572,24,"Male","married",4,5,6,155,2013-02-07,"2013-10-06",5,9,18.6086623032169,2,81,1
7573,18,"Male","in a relationship",3,4,1,291,2012-02-14,"2013-10-07",14,15,10.5513815016026,4,198,1
7574,26,"Female","in a relationship",1,1,4,111,2013-04-09,"2013-10-07",9,2,5.54670749660354,3,58,0
7575,23,"Female","in a relationship",1,1,3,152,2012-02-13,"2013-10-06",8,4,10.357468857446,4,204,0
7576,11,"Male","married",2,2,1,179,2013-04-09,"2013-10-07",14,11,3.47754864223839,6,56,0
7577,21,"Male","married",3,3,3,142,2013-02-08,"2013-10-07",14,26,5.04032796093205,3,77,0
7578,21,"Male","in a relationship",4,4,5,123,2011-04-20,"2013-10-07",7,5,6.03686209865578,2,298,0
7579,28,"Female","in a relationship",2,2,1,264,2013-04-09,"2013-10-07",11,14,10.950276942203,6,65,0
7580,21,"Male","in a relationship",1,2,3,136,2011-01-20,"2013-10-07",8,7,4.9545980712872,4,327,1
7581,35,"Female","married",3,3,3,328,2013-04-08,"2013-10-06",14,31,16.2168320104237,6,62,0
7582,15,"Male","single",4,4,2,67,2013-10-07,"2013-10-07",4,3,1.2888959068805,12,67,0
7583,22,"Male","single",3,4,3,106,2012-06-12,"2013-10-06",4,4,7.72989830579261,5,155,1
7584,11,"Male","in a relationship",2,2,3,172,2013-05-09,"2013-10-07",11,10,7.49290724426503,5,51,0
7585,43,"Male","married",2,2,2,259,2013-04-09,"2013-10-07",14,12,10.128819250788,5,57,0
7586,41,"Female","married",5,5,6,93,2013-04-09,"2013-10-07",8,11,2.91316121674305,2,65,0
7587,21,"Male","in a relationship",6,1,4,385,2012-09-10,"2013-10-06",19,32,6.54307080545334,4,126,5
7588,23,"Male","married",2,2,3,142,2013-04-09,"2013-10-07",12,9,4.28502983398289,7,57,0
7589,22,"Male","single",4,4,5,161,2011-01-20,"2013-10-07",11,8,7.26668071517734,1,328,0
7590,19,"Male","single",1,1,2,416,2011-04-20,"2013-10-07",21,35,10.0058156620945,5,305,0
7591,22,"Female","in a relationship",1,1,3,102,2013-03-10,"2013-10-07",7,13,9.5345435801102,1,74,0
7592,40,"Male","married",6,1,6,382,2013-04-09,"2013-10-07",18,25,13.0222994912433,5,59,5
7593,19,"Male","in a relationship",3,4,3,63,2011-11-16,"2013-10-07",5,0,2.32937941951025,3,230,1
7594,36,"Female","married",3,3,1,162,2013-04-09,"2013-10-07",7,13,7.17658346427806,3,63,0
7595,20,"Male","in a relationship",2,2,3,439,2010-02-24,"2013-10-07",21,23,7.4073475940915,5,444,0
7596,41,"Male","single",5,6,4,201,2013-04-09,"2013-10-07",6,5,18.6427961045659,6,58,1
7597,21,"Male","single",6,6,4,93,2013-01-09,"2013-10-07",5,4,6.31206977373468,2,91,0
7598,20,"Female","single",3,3,1,280,2010-05-25,"2013-10-07",20,4,7.30080711161627,3,414,0
7599,18,"Female","in a relationship",2,2,2,183,2012-01-15,"2013-10-07",13,12,4.1834874632731,4,207,0
7600,19,"Male","in a relationship",4,4,4,334,2013-05-09,"2013-10-07",15,22,10.4229412157492,9,53,0
7601,23,"Female","married",6,6,6,107,2013-02-08,"2013-10-07",4,3,8.1927783200037,4,84,0
7602,23,"Female","in a relationship",1,1,2,62,2013-04-08,"2013-10-06",2,1,12.5793023150816,2,59,0
7603,26,"Male","married",5,6,5,98,2013-02-07,"2013-10-06",8,8,6.15071115410903,3,84,1
7604,23,"Female","single",4,4,5,267,2013-05-09,"2013-10-07",11,9,13.2672118576025,5,54,0
7605,21,"Female","single",5,6,4,193,2010-01-25,"2013-10-07",16,28,5.78913003712739,2,451,1
7606,22,"Male","in a relationship",3,3,3,119,2013-03-10,"2013-10-07",5,8,8.12065751386789,3,74,0
7607,25,"Male","in a relationship",6,6,6,16,2013-04-09,"2013-10-07",1,1,0.394358117926717,3,60,0
7608,22,"Male","single",4,5,6,161,2013-02-08,"2013-10-07",10,5,6.77300818127421,1,80,1
7609,23,"Female","single",3,3,2,97,2013-04-06,"2013-10-04",6,2,6.42175010253768,1,57,0
7610,14,"Female","married",3,3,1,472,2013-02-08,"2013-10-07",14,9,20.9544599526924,9,75,0
7611,28,"Female","single",1,2,6,59,2013-03-09,"2013-10-06",6,3,1.63246358718393,3,70,1
7612,17,"Male","in a relationship",6,1,6,265,2013-02-08,"2013-10-07",8,9,19.1617024340487,6,83,5
7613,16,"Male","single",3,3,1,213,2013-06-08,"2013-10-07",13,16,10.5087346282242,3,45,0
7614,20,"Female","in a relationship",2,3,1,271,2012-03-14,"2013-10-06",13,11,6.18017605021193,7,186,1
7615,26,"Male","in a relationship",3,3,2,250,2012-09-11,"2013-10-07",12,12,19.8351452172137,1,128,0
7616,25,"Female","single",1,1,3,32,2013-04-09,"2013-10-07",4,1,1.83329030332375,0,64,0
7617,25,"Female","engaged",4,5,5,30,2013-03-09,"2013-10-06",3,5,2.50989268799419,1,71,1
7618,15,"Female","in a relationship",2,3,5,188,2013-05-09,"2013-10-07",9,5,8.36001318916716,2,46,1
7619,17,"Male","single",3,3,3,58,2013-05-07,"2013-10-05",3,4,6.9820959661446,3,51,0
7620,21,"Male","in a relationship",5,5,5,395,2012-08-12,"2013-10-07",20,15,12.2530919578131,5,145,0
7621,16,"Male","single",6,6,6,232,2013-03-10,"2013-10-07",9,4,14.3120067142064,3,69,0
7622,35,"Female","married",6,6,6,333,2013-03-10,"2013-10-07",13,3,14.8458539865572,6,66,0
7623,22,"Male","in a relationship",5,5,6,188,2012-09-10,"2013-10-06",13,15,7.1955475994532,2,130,0
7624,18,"Male","in a relationship",5,5,2,115,2013-01-09,"2013-10-07",8,8,9.46270541586915,2,93,0
7625,12,"Female","single",5,5,6,72,2012-08-12,"2013-10-07",5,3,2.3765860038969,2,135,0
7626,17,"Female","married",5,5,3,522,2013-01-09,"2013-10-07",13,6,24.4989621060216,10,87,0
7627,31,"Female","single",2,2,3,105,2013-03-10,"2013-10-07",6,2,7.42384891319641,0,71,0
7628,45,"Female","married",3,3,1,92,2013-04-08,"2013-10-06",4,7,5.92079439007485,4,59,0
7629,22,"Female","in a relationship",3,3,1,104,2013-04-09,"2013-10-07",5,9,4.30903175421861,6,64,0
7630,31,"Male","married",5,5,3,269,2013-04-09,"2013-10-07",15,26,7.56119263605453,2,63,0
7631,21,"Male","in a relationship",1,1,1,58,2012-02-14,"2013-10-07",6,9,1.34549668970188,2,200,0
7632,18,"Male","single",4,4,1,256,2013-01-09,"2013-10-07",11,16,7.02655624427747,6,89,0
7633,25,"Male","engaged",3,3,2,309,2013-03-10,"2013-10-07",15,22,11.3185756310062,6,70,0
7634,21,"Female","married",2,2,2,187,2011-07-19,"2013-10-07",13,14,4.36766841917408,5,270,0
7635,22,"Female","single",3,4,1,335,2013-04-09,"2013-10-07",14,9,18.2365937050726,3,55,1
7636,20,"Male","married",6,1,6,436,2011-08-18,"2013-10-07",25,34,10.2903367037132,2,255,5
7637,42,"Female","married",1,1,1,82,2013-05-09,"2013-10-07",5,1,5.81254348967867,4,47,0
7638,23,"Female","in a relationship",5,5,4,214,2013-02-08,"2013-10-07",10,5,10.4278046998388,8,80,0
7639,21,"Male","in a relationship",4,4,5,413,2013-03-10,"2013-10-07",19,14,12.7888662786222,7,73,0
7640,18,"Male","single",6,6,4,255,2013-02-08,"2013-10-07",14,18,11.5153952297925,3,84,0
7641,15,"Female","single",2,2,1,166,2013-02-06,"2013-10-05",7,5,6.9453733095923,3,78,0
7642,23,"Female","in a relationship",3,3,3,163,2013-02-08,"2013-10-07",7,8,13.3752905200196,4,84,0
7643,14,"Female","married",1,1,2,47,2013-05-07,"2013-10-05",3,5,3.62152400951894,0,50,0
7644,21,"Female","in a relationship",6,6,4,107,2013-02-08,"2013-10-07",8,11,3.4109128652518,3,75,0
7645,19,"Male","single",1,1,1,426,2011-07-18,"2013-10-06",18,20,14.1291294802463,4,269,0
7646,46,"Male","married",4,4,3,211,2013-03-10,"2013-10-07",12,12,8.32661184793568,5,74,0
7647,19,"Female","in a relationship",6,6,6,65,2013-04-09,"2013-10-07",6,7,4.19626979160634,0,57,0
7648,17,"Male","single",2,3,1,0,2012-07-28,"2013-02-24",0,0,0,0,72,1
7649,24,"Female","single",5,5,6,110,2012-09-11,"2013-10-07",6,4,7.40937572833011,3,128,0
7650,40,"Female","married",3,3,3,2418,2013-10-03,"2013-10-07",24,21,15.4930458716135,79,61,0
7651,26,"Male","in a relationship",6,6,4,198,2013-04-08,"2013-10-06",16,12,7.20429062607029,3,64,0
7652,13,"Male","married",1,2,3,167,2013-02-08,"2013-10-07",10,5,6.30850437447932,2,79,1
7653,9,"Female","married",1,1,3,149,2013-03-09,"2013-10-06",7,7,8.87399235761648,6,70,0
7654,16,"Female","single",1,2,6,55,2013-03-09,"2013-10-06",2,2,9.13338146348056,1,73,1
7655,37,"Male","married",6,6,5,244,2013-03-10,"2013-10-07",11,11,9.09451037792804,9,67,0
7656,27,"Male","in a relationship",3,4,3,69,2013-03-09,"2013-10-06",7,7,4.82854264166731,2,70,1
7657,21,"Female","single",4,4,5,295,2011-10-17,"2013-10-07",18,12,7.50950564217848,3,240,0
7658,20,"Female","in a relationship",2,2,3,208,2010-08-23,"2013-10-07",17,10,2.48037843681928,5,377,0
7659,21,"Male","single",4,4,5,75,2011-07-19,"2013-10-07",8,11,2.22194464593243,0,270,0
7660,16,"Male","single",3,3,1,119,2013-03-10,"2013-10-07",6,6,10.328757156214,2,72,0
7661,14,"Female","single",5,6,2,67,2013-04-09,"2013-10-07",2,2,9.22359215447705,2,55,1
7662,29,"Female","married",3,3,2,252,2013-04-07,"2013-10-05",13,23,11.2860540698626,4,58,0
7663,20,"Female","in a relationship",1,1,1,260,2012-07-13,"2013-10-07",15,7,6.36172195561358,5,152,0
7664,22,"Male","in a relationship",4,4,1,322,2011-08-18,"2013-10-07",13,22,11.1498121832086,6,257,0
7665,29,"Male","married",6,1,5,90,2013-04-07,"2013-10-05",8,8,4.70603357197281,1,60,5
7666,48,"Male","married",1,2,3,434,2013-04-09,"2013-10-07",11,13,28.6348765861808,5,60,1
7667,17,"Female","married",5,5,3,27,2011-09-15,"2013-10-05",2,2,2.11952432728441,0,246,0
7668,23,"Female","in a relationship",3,3,3,100,2012-10-11,"2013-10-07",8,10,5.34820599084715,2,121,0
7669,32,"Male","single",6,1,5,190,2011-09-17,"2013-10-07",8,9,11.9724293633597,3,251,5
7670,29,"Male","in a relationship",2,2,1,337,2013-04-08,"2013-10-06",14,3,10.4388530619868,5,60,0
7671,18,"Female","in a relationship",3,4,2,2490,2013-10-04,"2013-10-07",31,15,9.99613763504475,67,68,1
7672,21,"Male","single",1,1,4,313,2012-10-11,"2013-10-07",24,25,3.98133855952036,5,121,0
7673,17,"Male","single",2,2,2,34,2013-04-08,"2013-10-06",5,4,4.08227170285453,1,58,0
7674,42,"Female","married",5,6,5,81,2013-03-10,"2013-10-07",8,3,6.99002944310985,2,71,1
7675,23,"Male","single",2,2,1,410,2013-02-08,"2013-10-07",10,13,26.1389913585519,2,84,0
7676,19,"Male","in a relationship",1,1,2,154,2013-04-09,"2013-10-07",11,6,4.75951179134985,3,61,0
7677,17,"Male","single",6,6,6,236,2013-03-09,"2013-10-06",10,7,11.4348142187291,6,69,0
7678,16,"Female","single",1,1,1,92,2013-03-10,"2013-10-07",5,5,7.94220196556673,4,74,0
7679,21,"Female","in a relationship",2,2,4,436,2011-09-14,"2013-10-04",17,15,8.45855323701825,8,249,0
7680,7,"Female","married",6,6,6,361,2013-05-09,"2013-10-07",15,7,13.5049784894097,6,51,0
7681,21,"Male","married",6,1,5,549,2011-04-20,"2013-10-07",20,25,22.2365534946971,5,305,5
7682,15,"Female","single",2,2,1,296,2013-04-09,"2013-10-07",18,20,5.79077557344619,4,59,0
7683,20,"Male","in a relationship",2,2,2,267,2012-08-11,"2013-10-06",15,27,4.92428906861474,7,136,0
7684,16,"Male","in a relationship",3,4,2,47,2013-02-08,"2013-10-07",3,1,3.29623812095086,2,75,1
7685,24,"Female","married",3,3,3,210,2013-04-08,"2013-10-06",12,17,9.94731786943182,4,59,0
7686,28,"Female","single",1,2,3,171,2013-04-09,"2013-10-07",12,6,8.39426299583848,5,61,1
7687,17,"Female","single",4,5,5,99,2012-12-10,"2013-10-07",4,1,12.6596054657438,2,99,1
7688,48,"Male","married",3,3,2,242,2013-04-09,"2013-10-07",16,17,2.91863608508384,5,59,0
7689,18,"Male","in a relationship",1,1,3,494,2010-09-22,"2013-10-07",16,12,14.2869919790126,10,372,0
7690,35,"Female","single",3,4,2,72,2013-03-10,"2013-10-07",5,6,6.93931976599227,3,68,1
7691,18,"Male","single",3,4,3,111,2012-11-10,"2013-10-07",12,13,4.90954061097759,2,106,1
7692,27,"Female","married",2,2,3,76,2013-04-08,"2013-10-06",6,6,3.16954459716217,2,60,0
7693,50,"Male","married",5,6,1,211,2013-04-09,"2013-10-07",7,3,18.5429288906796,4,55,1
7694,17,"Female","single",6,6,4,210,2009-10-26,"2013-10-06",9,15,9.09833064806122,10,478,0
7695,15,"Female","single",2,3,3,119,2013-02-08,"2013-10-07",8,6,9.54940899502713,0,75,1
7696,23,"Male","in a relationship",2,2,2,35,2013-04-08,"2013-10-06",5,5,3.08737256575751,0,61,0
7697,14,"Male","married",3,3,2,308,2013-03-10,"2013-10-07",17,14,8.975583726708,7,66,0
7698,17,"Male","in a relationship",6,6,4,114,2013-03-10,"2013-10-07",6,9,14.3624417322653,2,71,0
7699,14,"Male","single",1,2,1,692,2013-04-09,"2013-10-07",20,14,17.2993309889444,14,63,1
7700,31,"Female","engaged",4,4,5,90,2013-04-09,"2013-10-07",5,6,5.1977943088694,4,60,0
7701,23,"Male","in a relationship",5,5,5,199,2013-04-08,"2013-10-06",15,12,7.45145690292239,3,61,0
7702,18,"Female","in a relationship",4,4,4,173,2012-12-10,"2013-10-07",10,8,9.20798597650266,3,97,0
7703,19,"Male","in a relationship",6,6,4,105,2011-12-16,"2013-10-07",10,8,2.92510774500279,3,223,0
7704,27,"Male","in a relationship",4,4,6,274,2013-05-09,"2013-10-07",14,14,10.6268226079024,8,52,0
7705,39,"Male","married",6,6,6,30,2013-04-08,"2013-10-06",3,11,3.24233534556357,1,62,0
7706,18,"Female","single",3,3,3,206,2012-06-13,"2013-10-07",11,11,9.91722311101862,5,161,0
7707,25,"Male","in a relationship",4,4,6,211,2011-10-16,"2013-10-06",8,2,9.4013281314773,5,239,0
7708,21,"Male","single",4,5,4,92,2012-06-09,"2013-10-03",10,9,2.87577040609362,3,159,1
7709,24,"Female","in a relationship",1,2,2,129,2013-03-10,"2013-10-07",10,15,7.73376334902465,0,74,1
7710,16,"Male","in a relationship",2,3,1,469,2013-05-09,"2013-10-07",15,25,16.787187339919,9,54,1
7711,14,"Female","in a relationship",3,3,3,160,2012-12-10,"2013-10-07",13,4,3.37554666432083,4,101,0
7712,18,"Male","in a relationship",4,4,5,318,2012-07-13,"2013-10-07",18,16,12.5878170672908,3,153,0
7713,12,"Female","married",4,4,4,181,2013-02-08,"2013-10-07",11,13,9.62927994864104,0,80,0
7714,22,"Male","in a relationship",4,4,4,496,2012-11-10,"2013-10-07",22,22,11.6645951120783,6,114,0
7715,13,"Female","single",1,1,4,147,2013-03-09,"2013-10-06",9,7,2.47486878129751,6,66,0
7716,22,"Female","single",3,3,2,442,2013-01-09,"2013-10-07",25,32,11.1408640409512,5,90,0
7717,14,"Female","married",6,1,4,231,2013-06-08,"2013-10-07",11,17,12.6781750373271,2,42,5
7718,30,"Male","in a relationship",5,5,2,44,2013-05-08,"2013-10-06",4,3,4.72384591932778,1,46,0
7719,19,"Male","in a relationship",6,6,5,146,2012-04-13,"2013-10-06",9,15,4.32436276038751,3,185,0
7720,22,"Male","married",4,4,5,574,2012-10-11,"2013-10-07",17,23,21.8528959361413,8,125,0
7721,19,"Male","single",6,6,1,186,2013-03-10,"2013-10-07",12,10,7.05333726723523,5,70,0
7722,17,"Male","in a relationship",5,5,6,105,2011-02-19,"2013-10-07",9,10,4.34666886852873,1,316,0
7723,13,"Female","single",3,4,1,130,2013-05-08,"2013-10-06",9,8,5.13154797146286,3,54,1
7724,23,"Female","married",6,6,6,153,2013-02-08,"2013-10-07",11,13,4.917405499704,6,84,0
7725,25,"Female","in a relationship",3,4,3,298,2013-02-08,"2013-10-07",15,11,14.3846308299855,2,75,1
7726,16,"Male","married",5,5,4,151,2013-02-08,"2013-10-07",6,8,17.1296923992661,2,79,0
7727,18,"Female","single",6,6,6,159,2009-12-26,"2013-10-07",9,7,10.892741993978,5,458,0
7728,22,"Female","married",1,1,1,111,2011-09-17,"2013-10-07",7,11,9.71297396973654,1,248,0
7729,21,"Male","single",2,2,6,95,2012-03-15,"2013-10-07",8,10,4.02757762862459,2,186,0
7730,17,"Female","in a relationship",2,2,6,107,2013-02-08,"2013-10-07",8,13,7.99718273411031,1,79,0
7731,18,"Female","in a relationship",1,1,2,199,2013-01-08,"2013-10-06",14,17,5.61169122526268,4,92,0
7732,42,"Male","married",3,3,3,77,2013-04-08,"2013-10-06",7,4,2.19043747821426,1,65,0
7733,21,"Female","in a relationship",2,2,1,191,2012-10-11,"2013-10-07",14,18,6.57475729094088,5,123,0
7734,35,"Female","married",4,4,6,213,2013-04-09,"2013-10-07",8,7,11.9045343050289,4,60,0
7735,18,"Male","in a relationship",1,1,5,158,2013-01-09,"2013-10-07",7,6,14.4628130291335,1,94,0
7736,25,"Male","married",1,1,1,200,2013-02-08,"2013-10-07",12,14,12.0203915867346,2,77,0
7737,23,"Female","in a relationship",5,5,5,160,2013-03-10,"2013-10-07",9,12,8.36025535607748,5,69,0
7738,26,"Male","married",6,6,6,88,2013-04-09,"2013-10-07",6,4,2.31594119694596,4,63,0
7739,21,"Male","in a relationship",1,1,2,297,2012-07-13,"2013-10-07",15,5,12.6373868570433,3,151,0
7740,24,"Female","married",6,6,6,220,2013-03-09,"2013-10-06",9,3,9.4480712016507,3,66,0
7741,27,"Female","engaged",3,4,5,37,2013-04-09,"2013-10-07",4,2,1.19822356635055,1,58,1
7742,29,"Female","in a relationship",6,6,6,321,2009-08-28,"2013-10-07",9,13,17.1713270114306,3,501,0
7743,18,"Male","in a relationship",5,5,6,232,2013-04-09,"2013-10-07",15,9,8.39667238149489,4,57,0
7744,46,"Male","married",3,3,3,49,2013-05-09,"2013-10-07",3,6,4.34442643700145,3,46,0
7745,19,"Female","in a relationship",4,4,6,73,2012-12-10,"2013-10-07",7,4,3.78679346549526,4,99,0
7746,20,"Male","in a relationship",3,3,3,46,2013-03-05,"2013-10-02",3,7,0.426135642284697,3,70,0
7747,42,"Female","married",4,4,5,203,2013-04-09,"2013-10-07",8,10,9.05046467243224,6,64,0
7748,50,"Female","married",6,6,2,57,2013-04-09,"2013-10-07",4,2,1.31422249441763,1,58,0
7749,19,"Female","married",5,5,4,176,2010-07-24,"2013-10-07",13,17,5.88080687245022,4,394,0
7750,17,"Female","single",4,4,6,148,2013-02-08,"2013-10-07",5,10,16.9289525844404,4,80,0
7751,25,"Female","engaged",3,3,6,54,2013-04-08,"2013-10-06",4,5,1.58961011729191,6,64,0
7752,24,"Female","single",6,6,6,401,2013-03-10,"2013-10-07",12,15,20.2647715944043,7,70,0
7753,17,"Female","married",3,3,3,108,2013-02-08,"2013-10-07",8,8,7.19785690681598,2,78,0
7754,22,"Male","single",5,5,5,172,2012-02-14,"2013-10-07",9,6,6.00787808360394,7,198,0
7755,19,"Female","single",1,1,2,336,2012-12-10,"2013-10-07",20,19,7.81862116034452,2,96,0
7756,24,"Female","in a relationship",1,2,5,108,2013-05-09,"2013-10-07",5,4,6.89243010688316,3,53,1
7757,14,"Male","single",5,6,1,70,2013-02-07,"2013-10-06",5,0,4.77774106078367,5,78,1
7758,13,"Female","single",6,6,5,179,2013-02-08,"2013-10-07",9,8,10.1926628416465,6,76,0
7759,14,"Male","in a relationship",3,3,3,228,2013-04-09,"2013-10-07",8,11,16.8732318735757,2,58,0
7760,17,"Female","married",4,4,6,303,2013-05-08,"2013-10-06",15,25,6.173576971132,8,49,0
7761,15,"Female","single",4,4,2,410,2013-04-09,"2013-10-07",13,27,23.8988009810588,4,56,0
7762,19,"Female","in a relationship",6,6,6,195,2012-06-13,"2013-10-07",14,12,7.31167319050791,2,160,0
7763,13,"Male","single",2,2,1,203,2013-05-09,"2013-10-07",12,10,9.38667166383133,3,52,0
7764,17,"Female","single",5,5,2,133,2012-08-12,"2013-10-07",8,10,6.56399011336626,6,138,0
7765,22,"Female","single",1,1,3,78,2013-05-08,"2013-10-06",10,4,1.11895325598306,1,49,0
7766,18,"Male","single",2,2,1,129,2013-01-09,"2013-10-07",8,5,6.18206249437986,3,89,0
7767,12,"Female","in a relationship",4,5,2,136,2013-03-10,"2013-10-07",9,8,6.80053249204719,5,67,1
7768,24,"Male","in a relationship",3,3,2,120,2013-03-10,"2013-10-07",11,7,2.60453243992029,3,71,0
7769,40,"Male","married",2,3,2,30,2013-03-10,"2013-10-07",3,1,7.10717604767148,0,66,1
7770,32,"Female","married",2,3,3,123,2013-03-10,"2013-10-07",9,11,6.07995687896765,4,70,1
7771,44,"Female","single",1,2,3,259,2013-04-08,"2013-10-06",14,14,13.9918947392502,1,60,1
7772,11,"Male","single",6,6,5,141,2013-06-08,"2013-10-07",9,14,6.68655607280854,5,45,0
7773,17,"Male","in a relationship",2,3,1,180,2013-01-09,"2013-10-07",11,19,5.58530721304752,7,86,1
7774,20,"Female","single",6,6,4,596,2011-08-18,"2013-10-07",29,30,11.8515376085383,4,257,0
7775,46,"Male","single",2,2,2,107,2013-03-10,"2013-10-07",8,4,3.78591855261534,4,69,0
7776,24,"Male","in a relationship",4,5,5,209,2013-02-08,"2013-10-07",10,14,8.73506212803997,5,80,1
7777,21,"Female","single",1,1,2,119,2012-12-10,"2013-10-07",8,17,4.21711172663439,3,95,0
7778,16,"Female","married",3,3,3,197,2013-05-09,"2013-10-07",11,11,6.75525894292004,4,48,0
7779,19,"Female","single",2,2,1,143,2013-01-09,"2013-10-07",10,9,5.17753843859625,4,89,0
7780,24,"Male","in a relationship",3,4,3,163,2013-03-09,"2013-10-06",12,7,4.94845288059159,8,71,1
7781,15,"Male","in a relationship",4,4,4,284,2013-04-09,"2013-10-07",12,12,3.0225893270156,7,59,0
7782,21,"Male","single",6,6,4,109,2012-08-11,"2013-10-06",10,3,9.93266719783332,0,137,0
7783,27,"Female","in a relationship",4,4,6,9,2013-05-09,"2013-10-07",1,2,0.0552599048676268,1,52,0
7784,30,"Female","married",5,6,5,215,2013-04-09,"2013-10-07",9,6,19.0210092643785,4,59,1
7785,11,"Male","in a relationship",5,5,5,17,2013-05-09,"2013-10-07",2,4,0.145678414040284,1,50,0
7786,25,"Male","in a relationship",1,1,2,79,2013-03-10,"2013-10-07",9,12,4.3169668139619,3,71,0
7787,19,"Male","married",1,1,4,239,2013-03-10,"2013-10-07",18,11,10.9169621516928,2,70,0
7788,16,"Male","in a relationship",6,6,6,114,2012-05-13,"2013-10-06",7,6,6.68926025599504,1,166,0
7789,15,"Male","single",5,5,5,38,2013-04-09,"2013-10-07",2,0,7.45629326589033,4,65,0
7790,22,"Female","in a relationship",1,1,1,376,2012-09-10,"2013-10-06",14,16,17.7647188338404,5,133,0
7791,18,"Female","in a relationship",6,6,2,0,2012-07-18,"2013-04-15",0,0,0,0,91,0
7792,16,"Male","in a relationship",2,2,5,188,2013-04-09,"2013-10-07",8,7,9.43655671874116,4,65,0
7793,49,"Male","single",6,6,2,136,2013-04-09,"2013-10-07",7,12,3.22967846982212,2,58,0
7794,22,"Female","in a relationship",5,5,5,207,2013-02-07,"2013-10-06",14,13,8.35939188943295,1,81,0
7795,29,"Male","in a relationship",5,5,5,447,2013-04-09,"2013-10-07",16,14,13.7971060810018,6,65,0
7796,18,"Male","married",5,5,2,165,2012-06-12,"2013-10-06",13,20,6.35223431472845,2,156,0
7797,26,"Female","single",1,1,1,41,2013-03-08,"2013-10-05",2,1,6.00893150642745,2,66,0
7798,14,"Female","in a relationship",1,1,3,442,2013-03-10,"2013-10-07",12,14,25.6884514358451,6,72,0
7799,22,"Male","married",4,4,6,155,2012-08-11,"2013-10-06",15,13,2.38633847612261,3,141,0
7800,47,"Male","married",4,4,4,183,2013-05-09,"2013-10-07",8,3,15.1946325799577,4,54,0
7801,26,"Male","in a relationship",6,6,6,139,2013-02-08,"2013-10-07",7,12,10.0494143053508,3,78,0
